"cnpj","nome_coop","naturezaJuridica","classe","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
89990501,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA LONGINO ZACARIAS GUADAGNIN  N  380","","CENTRO","IBIRAIARAS","RS","95305000","","ccribi@net11.com.br",NA,NA,"S4",NA,NA,NA,NA
91159764,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV PIRAI 97","","SAO CRISTOVAO","LAJEADO","RS","95913148","","ana@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
73113243,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV JOSE BONIFACIO  884","","CENTRO","ARARAQUARA","SP","14801150","","leopoldo_neto@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
79342069,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA PARANÁ 891","","ZONA 01","MARINGA","PR","87013070","www.sicredi.com.br","coop0718_maringa@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
33021064,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV PARANA  168","","CENTRO","CANARANA","MT","78640000","www.sicredi.com.br","jandira_kuhn@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
26408161,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  WEIMAR GONCALVES TORRES   2 047","PRIMEIRO ANDAR","CENTRO","DOURADOS","MS","79800021","www.sicredi.com.br","mario_aquino@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
6332931,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 147  329","","SETOR MARISTA","GOIANIA","GO","74170100","","altair_goncalves@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
33022690,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV CASTELO BRANCO  194","","CENTRO","ARAPUTANGA","MT","78260000","www.sicredi.com.br","marcel_tasca@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
3065046,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA ALBERTO ANDALO  3787","2  PAVIMENTO","VILA SANTO ANTONIO","SAO JOSE DO RIO PRETO","SP","15015000","","jose_paulo@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
79063574,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 24 DE MAIO  106 A","","VILA J MASCARO","SANTO ANTONIO DA PLATINA","PR","86430000","","coop0720_aparana@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
2843443,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DONA FRANCISCA, 8300","SALA M0","DISTRITO INDUSTRIAL","JOINVILLE","SC","89216600","","ajocredi@netvision.com.br",NA,NA,"S4",NA,NA,NA,NA
10736214,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  KALED COSAC  S N","QUADRA 26  LOTE 19","CENTRO","CRISTALINA","GO","73850000","","altair_goncalves@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
8041950,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA WASHINGTON SOARES, 3000","LOJA 48","ENG LUCIANO CAVALCAN","FORTALEZA","CE","60810350","www.sicredi.com.br/cooperjuris/","cooperjuris-ce@cooperjuris-ce.com.br",NA,NA,"S5",NA,NA,NA,NA
32995755,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA NEFTES DE CARVALHO  489 S","1  PISO","JARDIM RIO PRETO","TANGARA DA SERRA","MT","78306000","www.sicredi.com.br","elisangela_moura@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
3793242,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ANTONIO CARDOSO DE AGUIAR  195","","PROSPERA","CRICIUMA","SC","88813013","","paul_enns@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
95424891,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  ACESSO RUBEM GUILHERME KAEMPF  11","","GERMANIA","SANTA CRUZ DO SUL","RS","96817000","www.sicredi.com.br","angela.sicredi@viavale.com.br",NA,NA,"S4",NA,NA,NA,NA
6078926,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA CANDIDO DE ABREU  526","SALA 211  TORRE B","CENTRO CIVICO","CURITIBA","PR","80530905","","coop0751_crednoreg@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
4886317,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MATEUS LEME  2018","","CENTRO CIVICO","CURITIBA","PR","80530010","","coop0749_credjuris@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
3750034,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CELESTE GOBBATO  81","3  ANDAR","PRAIA DE BELAS","PORTO ALEGRE","RS","90110160","","sicrediajuris@terra.com.br",NA,NA,"S4",NA,NA,NA,NA
3212823,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI MIL RS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"TRAV FRANCISCO LEONARDO TRUDA 40","SALAS 25  26 E 27","CENTRO","PORTO ALEGRE","RS","90010050","","sicmil@terra.com.br",NA,NA,"S4",NA,NA,NA,NA
3000142,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA IPIRANGA  1365","","AZENHA","PORTO ALEGRE","RS","90160093","","sicredipol@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
4525997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA FRANCISCO GETULIO VARGAS  1130","SALA 34","PETROPOLIS","CAXIAS DO SUL","RS","95070560","","sicredi.ucs@cray.com.br",NA,NA,"S4",NA,NA,NA,NA
2924977,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ALAMEDA PRINCEZA IZABEL N  1398","","BIGORRILHO","CURITIBA","PR","80730080","","coop0747_medicred@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
7070495,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ANNE FRANK N  3223","","BOQUEIRAO","CURITIBA","PR","81650020","","coop0752_sincocred@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
87733077,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"R  BORGES DO CANTO  971","","CENTRO","ITAQUI","RS","97650000","","cleber_oliveira@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
82527557,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA TAMOIOS  1567","","CENTRO","CAPANEMA","PR","85760000","www.sicredi.com.br","coop0738_fronteira@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
81115149,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA  MAL  CANDIDO RONDON  2328","1  ANDAR","CENTRO","LARANJEIRAS DO SUL","PR","85301060","","coop0727_lsul@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
81054686,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  CAETANO MUNHOZ DA ROCHA 1692","","CENTRO","LAPA","PR","83750000","","coop0725_paraucarias@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
87781530,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  MOACIR DA MOTA FORTES  165","SALA 3F","VERA CRUZ","PASSO FUNDO","RS","99040010","","evandro_zilli@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
26549311,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA FERNANDO CORREA DA COSTA  1100","","VILA AURORA I","RONDONOPOLIS","MT","78740000","www.sicredi.com.br","denise_freitas@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
90497256,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DOM JOAQUIM FERREIRA DE MELO  1087","","CENTRO","PELOTAS","RS","96020260","","ccrsul@terra.com.br",NA,NA,"S4",NA,NA,NA,NA
89049738,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS/MG - SICREDI NOROESTE RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  URUGUAI  366","2 ANDAR","CENTRO","TRES DE MAIO","RS","98910000","","ccrnoroe@ccrnoroe.com.br",NA,NA,"S4",NA,NA,NA,NA
37442605,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV TANCREDO NEVES  586","1  ANDAR  SETOR SUL","CENTRO","COLIDER","MT","78500000","www.sicredi.com.br","luiz_bazzoni@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
81192106,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA LUIZ PASQUALI  205","","OS PIONEIROS","CAFELANDIA","PR","85415000","","coop0731_nterra@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
7206072,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SALADINO DE CASTRO  1595","","CENTRO","ARAPOTI","PR","84990000","","coop0753_capal@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
87853206,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"R  DR JOAO BASILIO LAVRINENCO  755","","LANGUIRU","TEUTONIA","RS","95890000","","sicredi@sicreditt.com.br",NA,NA,"S4",NA,NA,NA,NA
26529420,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA BRASIL  2022 S","","PARQUE DOS BURITIS","LUCAS DO RIO VERDE","MT","78455000","www.sicredi.com.br","almir_martini@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
79086997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP/RJ - SICREDI PARANAPANEMA PR/SP/RJ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MONSENHOR JOAO BELCHIOR  780","","CENTRO","CAMBARA","PR","86390000","","coop0717_paranapanema@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
88038260,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  GENERAL CAMARA  1037","2  ANDAR","CENTRO","CRUZ ALTA","RS","98005112","","sicredi@comnet.com.br",NA,NA,"S4",NA,NA,NA,NA
76059997,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA TREZE DE ABRIL, 2590","","VILA INDUSTRIAL","TOLEDO","PR","85904000","","coop0704_oeste@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
88099247,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ANTONIO PEDRO SALAZAR, 395","SALA B","CENTRO","CAMPO NOVO","RS","98570000","","sicrediceleiro@mksnet.com.br",NA,NA,"S4",NA,NA,NA,NA
90729369,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA QUINZE DE NOVEMBRO  217","2  ANDAR","CENTRO","IJUI","RS","98700000","","sicredi.iju@terra.com.br",NA,NA,"S4",NA,NA,NA,NA
81206039,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  ANTONIO ORMENEZE, 1091","","CENTRO","NOVA LONDRINA","PR","87970000","www.sicredi.com.br","coop0728_noroeste@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
2923389,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOSE CARVALHO PINTO  280","","JARDINS","ARACAJU","SE","49026150","www.sicredi.com.br/aracaju/","unicredaju@unicredaju.com.br",NA,NA,"S5",NA,NA,NA,NA
35571249,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  MARECHAL DEODORO DA FONSECA  410","","TORRE","JOAO PESSOA","PB","58040140","sicredi.com.br/evolucao","unicred@unicredjp.com.br",NA,NA,"S5",NA,NA,NA,NA
97489280,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. COMENDADOR FIRMINO ALVES, 128","","CENTRO","ITABUNA","BA","45600185","","unicred.2103@unicredrs-ba.com.br",NA,NA,"S5",NA,NA,NA,NA
91586982,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SETE DE SETEMBRO  374","","CENTRO","NOVA PETROPOLIS","RS","95150000","www.sicredipioneira.com.br","sicredi@sicredipioneira.com.br",NA,NA,"S4",NA,NA,NA,NA
26555235,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  NATALINO JOAO BRESCANSIN  124","","CENTRO SUL","SORRISO","MT","78896072","www.sicredi.com.br","luiz_bazzoni@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
87784088,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  LIDO TAGLIARI  1275","","CENTRO","ESTACAO","RS","99930000","","valdeci_nardi@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
92796564,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA MARILAND, 477","","FLORESTA","PORTO ALEGRE","RS","90440191","","gilmar_minuzzi@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
77984870,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DAS FLORES  506","","CONRADINHO","GUARAPUAVA","PR","85045300","","coop0703_tplanalto@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
88894548,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SETE DE SETEMBRO  899","SALA UNIAO","CENTRO","CERRO LARGO","RS","97900000","","sicredicerrolargo@via-rs.net",NA,NA,"S4",NA,NA,NA,NA
87780268,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA SETE DE SETEMBRO  689","","CENTRO","ERECHIM","RS","99700238","","sicredi.centro@st.com.br",NA,NA,"S4",NA,NA,NA,NA
24654881,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA AFONSO PENA  2790","2  ANDAR","CENTRO","CAMPO GRANDE","MS","79002075","www.sicredi.com.br","altair_goncalves@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
70431630,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA MATO GROSSO  690N","","MODULO 01","JUINA","MT","78320000","www.sicredi.com.br","vilma_ribeiro@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
32983165,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA BRASIL  N  1200","","ESTACAO DA LUZ","CAMPO VERDE","MT","78840000","www.sicredi.com.br","denise_freitas@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
87780284,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA VENANCIO AIRES  927","BLOCO B","CENTRO","SANTIAGO","RS","97700380","","sicredi@santiagonet.com.br",NA,NA,"S4",NA,NA,NA,NA
81099491,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA PRESIDENTE KENNEDY  2268","","JARDIM ITALIA","PALOTINA","PR","85950000","","coop0726_vpiquiri@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
81706616,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA DO CAFE  66","","CENTRO","JANDAIA DO SUL","PR","86900000","","coop0736_vivai@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
78414067,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PARAGUAI  1407","1  ANDAR","CENTRO","MEDIANEIRA","PR","85884000","www.sicredi.com.br","coop0710_cataratas@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
5491616,"COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"SEXTA AV. ESQUINA C/ SÉTIMA AV. N- 62 QD.49 LT.01","----","CENTRO","MINEIROS","GO","75830092","","credmin@hotmail.com",NA,NA,"S5",NA,NA,NA,NA
2072790,"COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO - SICOOB CREDSAÚDE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"R ALFERES JOSÉ CAETANO, 1352","","CENTRO","PIRACICABA","SP","13400123","","credcop@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
30138226,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOSE CLEMENTE N  94   GRUPO 1604","","CENTRO","NITEROI","RJ","24020105","https://credicerj.webnode.com/","credicerj@predialnet.com.br",NA,NA,"S5",NA,NA,NA,NA
141155,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOAQUIM CAMPOS, 226","","ITAUNA","SAO GONCALO","RJ","24461575","www.coopcredtransrio.com.br","cooperita@cooperita.com.br",NA,NA,"S5",NA,NA,NA,NA
89280960,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA ABRAMO RANDON  N  770","","INTERLAGOS","CAXIAS DO SUL","RS","95055010","","cooperando@randon.com.br",NA,NA,"S5",NA,NA,NA,NA
30949267,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV JERONIMO MONTEIRO  1186","LOJA 04","GLORIA","VILA VELHA","ES","29122720","www.credigaroto.coop.br","credigaroto@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
42107706,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. NOSSA SENHORA DE FATIMA, 25","","BAIRRO DE FATIMA","RIO DE JANEIRO","RJ","20240050","www.coopschindler.com.br","marcia.farias@schindler.com,gilberto.ramos@schindler.com",NA,NA,"S5",NA,NA,NA,NA
